DATE',ID_CAMS',0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-10-22',6748,28.041561,25.114136,26.098392,28.151941,30.934734,31.839714,33.774837,33.744541,32.795551,30.058601,27.183073,27.370724,27.286057,26.556780,27.188467,29.316721,32.143066,30.933392,31.410315,30.716814,29.334988,27.616650,26.791576,26.938139
2019-10-22',6749,27.881489,26.096994,25.588806,27.447708,30.139252,31.570505,32.352459,32.645885,36.575603,32.296638,27.081209,27.545345,27.860859,27.358953,28.041573,28.409018,29.401539,27.714279,26.482218,27.103027,28.435356,26.009941,25.788616,25.883793
2019-10-23',6192,25.365816,26.570683,28.186039,28.845549,29.562223,31.004808,30.086329,25.469629,29.076921,30.880783,29.216829,26.987448,25.444290,24.361399,23.644157,22.281866,22.467714,22.951860,23.671724,24.641140,25.553009,25.687262,24.910610,23.460953
2019-10-23',6193,29.540382,30.675432,31.341188,30.573576,30.657255,31.610476,33.480335,33.263416,34.659046,34.702744,34.890038,34.706322,34.497337,33.805946,31.419086,27.855022,34.495609,34.986443,35.121567,34.349831,33.345787,32.116089,30.435350,29.609514
2019-10-23',6194,30.424412,31.417580,32.083336,31.319361,31.384851,32.159809,33.731354,34.498978,34.502613,34.404430,34.697224,34.637199,34.617390,33.926003,33.479397,31.157396,34.371918,34.999176,35.714066,35.088341,34.335316,33.061962,31.308464,29.696825
2019-10-23',6377,26.302454,27.642124,29.046377,30.735664,31.954479,32.130310,31.717678,26.703131,32.458443,31.684534,31.186533,30.277906,29.062969,27.030710,25.833267,23.748909,27.225990,28.358160,29.483076,30.604738,31.109779,29.419508,28.455074,28.293745
2019-10-23',6378,31.548548,32.530800,33.338440,32.865501,33.403931,34.699192,34.629936,34.699066,35.044670,34.717297,34.728146,34.500774,34.466412,33.666042,30.382277,29.418941,36.158165,37.183784,38.060562,37.642204,37.278442,36.608994,35.393913,35.026463
2019-10-23',6379,31.621307,32.483509,33.305698,32.898243,33.614933,35.835320,36.861252,34.615395,34.724529,34.378963,34.458939,34.309780,34.346359,33.773205,32.470108,31.745045,35.619747,36.827263,38.107857,38.100590,38.042416,37.409348,36.146976,35.419365
2019-10-23',6562,26.302454,27.642124,29.046377,30.735664,31.954479,32.130310,31.717678,26.703131,32.458443,31.684534,31.186533,30.277906,29.062969,27.030710,25.833267,23.748909,27.225990,28.358160,29.483076,30.604738,31.109779,29.419508,28.455074,28.293745
2019-10-23',6563,31.548548,32.530800,33.338440,32.865501,33.403931,34.699192,34.629936,34.699066,35.044670,34.717297,34.728146,34.500774,34.466412,33.666042,30.382277,29.418941,36.158165,37.183784,38.060562,37.642204,37.278442,36.608994,35.393913,35.026463
2019-10-23',6564,31.621307,32.483509,33.305698,32.898243,33.614933,35.835320,36.861252,34.615395,34.724529,34.378963,34.458939,34.309780,34.346359,33.773205,32.470108,31.745045,35.619747,36.827263,38.107857,38.100590,38.042416,37.409348,36.146976,35.419365
2019-10-23',6747,25.670128,26.987431,27.490459,27.782932,28.098064,27.879614,27.400591,26.519869,28.335392,28.152086,28.093725,27.674627,27.226103,27.856445,26.428902,24.006680,29.814064,31.738455,32.608456,31.726786,30.202986,28.521746,27.646049,27.893730
2019-10-23',6748,27.477848,29.192444,29.934628,30.130196,30.127048,29.664852,29.080669,26.582851,30.150759,29.641825,29.822205,29.539190,29.659904,28.056450,26.581966,25.951521,33.261932,34.521019,34.874702,34.283459,32.894379,31.216635,30.409081,30.958750
2019-10-23',6749,26.518515,29.396299,30.562151,30.741846,29.867315,28.599821,27.650743,26.194014,28.094490,27.764969,28.294836,28.382313,29.134251,27.259903,25.949299,27.609131,33.295197,34.330471,35.335228,35.252754,34.027802,32.429340,31.612492,32.301456
2019-10-24',6192,22.003893,23.876505,24.253372,24.054031,25.272118,22.632702,22.067076,22.198511,21.001032,20.413008,19.984108,20.878565,22.269888,22.169218,24.382246,26.564320,27.983282,30.678167,34.972206,35.429783,41.385151,41.053871,38.591335,38.211300
2019-10-24',6193,26.466820,28.696409,27.193905,27.363327,24.243500,25.119957,22.281603,19.732998,20.032343,22.103119,23.539309,21.699568,20.993008,22.867376,22.916611,24.858393,26.009592,28.768612,31.921099,33.228649,37.575134,35.627712,34.334446,34.291264
2019-10-24',6194,27.190706,28.394457,27.092041,27.661718,23.967012,24.996557,21.034870,19.357519,23.724436,24.254303,21.880602,21.921854,20.664566,19.875856,21.992506,23.080046,23.339664,24.495634,25.782656,29.435522,29.585266,29.440376,27.793118,29.231617
2019-10-24',6377,28.478992,28.688671,29.415779,31.097443,32.767689,31.199310,33.007423,32.894608,39.633034,33.609707,39.155838,43.642380,41.815105,50.500397,55.469612,47.231358,56.444534,61.551353,59.638752,53.148224,52.035217,46.906464,36.459385,35.179543
2019-10-24',6378,34.668133,34.579021,35.404995,38.641907,41.437321,36.759628,33.552559,31.493988,42.772728,43.920013,43.409393,42.393528,40.754295,43.791103,39.385220,44.088406,45.431206,44.718605,48.816673,52.449261,46.606075,40.893524,34.627857,33.689320
2019-10-24',6379,34.704510,34.688160,37.684406,44.400246,41.464890,34.671448,31.548594,32.159737,40.153831,39.274456,45.107704,43.879982,40.797497,35.176739,31.368437,34.380871,33.984989,36.776157,40.142773,40.952667,36.147610,31.966106,29.150068,30.594439
2019-10-24',6562,28.478992,28.688671,29.415779,31.097443,32.767689,31.199310,33.007423,32.894608,39.633034,33.609707,39.155838,43.642380,41.815105,50.500397,55.469612,47.231358,56.444534,61.551353,59.638752,53.148224,52.035217,46.906464,36.459385,35.179543
2019-10-24',6563,34.668133,34.579021,35.404995,38.641907,41.437321,36.759628,33.552559,31.493988,42.772728,43.920013,43.409393,42.393528,40.754295,43.791103,39.385220,44.088406,45.431206,44.718605,48.816673,52.449261,46.606075,40.893524,34.627857,33.689320
2019-10-24',6564,34.704510,34.688160,37.684406,44.400246,41.464890,34.671448,31.548594,32.159737,40.153831,39.274456,45.107704,43.879982,40.797497,35.176739,31.368437,34.380871,33.984989,36.776157,40.142773,40.952667,36.147610,31.966106,29.150068,30.594439
2019-10-24',6747,28.909019,27.331158,27.563293,29.700706,33.494881,35.358429,37.582771,38.030170,40.693054,45.781429,47.735733,44.868805,41.227745,44.706974,46.949944,49.243187,45.851479,48.115597,51.755524,48.547253,47.438320,39.772442,30.028847,29.815939
2019-10-24',6748,32.613300,30.788424,30.855068,33.069687,33.243858,37.157944,42.734966,37.937546,47.905674,48.208447,46.699051,42.565422,39.313824,41.037163,42.823574,43.417385,43.716396,45.309849,47.079895,43.397537,42.377918,36.516041,29.042273,29.693541
2019-10-24',6749,34.448807,32.460941,31.932655,33.190666,34.762451,38.174374,39.147900,35.807629,44.835712,48.547558,45.044167,39.675701,35.657146,35.650227,36.227135,36.185070,36.861946,37.713337,37.840340,34.135029,34.105923,31.635881,26.918985,28.725527
2019-10-25',6192,39.644306,43.070774,40.998589,38.129288,41.580128,41.942291,45.594040,33.378899,23.425600,21.088541,24.243761,30.065607,30.525129,30.589720,30.235836,29.182837,30.535109,28.889801,27.925573,30.232698,28.562181,25.919399,23.757982,21.444597
2019-10-25',6193,32.045620,46.326637,49.026398,50.815502,53.041225,49.451023,53.318520,41.069828,28.335693,23.180222,23.231279,28.869949,30.249069,31.090097,31.209137,31.933191,32.576031,31.832336,30.335934,30.693470,29.220079,36.319870,40.331165,40.435379
2019-10-25',6194,28.330448,36.487034,46.480553,49.035450,51.622131,49.146755,46.602486,38.698158,24.875031,20.540365,21.396858,25.933517,26.718880,28.066605,29.178762,29.109039,32.059338,31.408583,30.181902,29.599058,28.443626,32.403301,35.545589,36.607742
2019-10-25',6377,44.961723,44.384335,41.652313,41.756329,45.376842,45.308971,43.061829,38.177822,22.402000,21.010609,24.241344,29.775465,30.081907,29.983229,29.659805,28.694956,30.560732,28.755075,27.817627,28.182299,27.756084,27.084127,26.382565,23.652426
2019-10-25',6378,35.009636,48.314274,51.142105,53.019333,56.859272,55.269894,53.831070,41.744015,24.008934,20.839411,22.997810,28.433762,29.462698,29.942024,30.257998,29.607443,30.823290,29.539614,31.349920,30.354328,31.368420,34.059845,34.393486,34.180023
2019-10-25',6379,29.201410,40.281731,49.989887,51.726749,55.583988,52.628128,47.343224,41.992420,21.460779,19.339355,21.377872,25.910227,26.780199,27.640966,28.605730,28.241808,29.586193,28.883997,29.130142,29.387814,28.582808,29.870783,30.810923,32.088463
2019-10-25',6562,44.961723,44.384335,41.652313,41.756329,45.376842,45.308971,43.061829,38.177822,22.402000,21.010609,24.241344,29.775465,30.081907,29.983229,29.659805,28.694956,30.560732,28.755075,27.817627,28.182299,27.756084,27.084127,26.382565,23.652426
2019-10-25',6563,35.009636,48.314274,51.142105,53.019333,56.859272,55.269894,53.831070,41.744015,24.008934,20.839411,22.997810,28.433762,29.462698,29.942024,30.257998,29.607443,30.823290,29.539614,31.349920,30.354328,31.368420,34.059845,34.393486,34.180023
2019-10-25',6564,29.201410,40.281731,49.989887,51.726749,55.583988,52.628128,47.343224,41.992420,21.460779,19.339355,21.377872,25.910227,26.780199,27.640966,28.605730,28.241808,29.586193,28.883997,29.130142,29.387814,28.582808,29.870783,30.810923,32.088463
2019-10-25',6747,27.369232,27.957998,28.727606,31.425074,33.142975,35.258072,34.190376,24.645655,22.486832,20.334641,22.712896,27.466919,27.933596,28.260355,27.694416,27.034119,29.095976,27.143251,24.895399,24.886162,26.675669,24.881062,25.052265,25.010912
2019-10-25',6748,27.737984,28.528572,26.562128,31.675299,30.964905,39.116234,36.705524,23.857080,21.897478,20.010860,21.980099,26.877148,27.352144,27.789898,27.892799,27.378305,27.740885,26.088188,24.522045,24.265318,26.644163,24.956293,24.356865,24.912310
2019-10-25',6749,27.730736,28.662432,26.673000,29.344229,30.405083,33.804821,33.826294,23.224861,21.369972,19.572485,20.756346,25.173777,25.858980,26.598061,27.496572,26.922514,26.432606,25.660748,24.379694,23.244211,24.192421,24.261490,23.531015,23.599945
2019-10-26',6192,21.590038,23.157652,22.564144,21.493557,22.013659,23.866571,24.651991,24.501314,22.607430,22.584890,20.587811,21.559591,22.149139,21.943945,21.661850,22.846848,25.495497,27.855873,29.993086,29.546139,26.876207,27.122213,24.953306,24.095926
2019-10-26',6193,37.473957,38.252182,35.158672,31.304880,28.475895,29.064688,28.914373,29.077116,27.266653,28.183847,27.231426,23.283432,22.665916,22.472107,24.166656,27.026571,29.172626,31.752489,32.577785,33.913334,35.212009,36.430737,35.470314,34.100945
2019-10-26',6194,37.537949,37.465469,35.232056,31.546989,28.799263,29.586689,33.703445,29.799355,26.611818,27.503546,27.019201,23.641190,21.907398,22.130356,24.244276,26.413572,29.152632,32.444302,32.935616,33.465862,34.982819,36.761791,36.336151,35.593994
2019-10-26',6377,21.508326,24.262262,24.307518,22.120794,22.746115,24.667522,26.549757,28.804012,26.355831,26.020039,23.349817,23.459846,23.958649,23.476871,23.276573,26.319212,30.688263,31.227007,31.927353,31.014091,28.264708,28.392323,26.244719,25.279747
2019-10-26',6378,31.802151,36.580742,34.865189,30.632067,34.867783,38.384834,40.234547,35.484238,31.815851,30.253857,29.461367,27.091358,27.680031,27.197216,27.442940,28.873102,32.165119,33.177811,35.113983,37.333035,38.278828,36.069054,33.483437,32.344482
2019-10-26',6379,33.049976,34.115345,31.652029,31.034334,35.637241,40.188248,43.864170,41.634270,35.251816,29.497158,29.744034,27.199389,27.307323,27.250158,27.933769,29.521416,32.297310,32.829929,33.989845,36.194347,37.445728,38.881050,36.259464,35.294506
2019-10-26',6562,21.508326,24.262262,24.307518,22.120794,22.746115,24.667522,26.549757,28.804012,26.355831,26.020039,23.349817,23.459846,23.958649,23.476871,23.276573,26.319212,30.688263,31.227007,31.927353,31.014091,28.264708,28.392323,26.244719,25.279747
2019-10-26',6563,31.802151,36.580742,34.865189,30.632067,34.867783,38.384834,40.234547,35.484238,31.815851,30.253857,29.461367,27.091358,27.680031,27.197216,27.442940,28.873102,32.165119,33.177811,35.113983,37.333035,38.278828,36.069054,33.483437,32.344482
2019-10-26',6564,33.049976,34.115345,31.652029,31.034334,35.637241,40.188248,43.864170,41.634270,35.251816,29.497158,29.744034,27.199389,27.307323,27.250158,27.933769,29.521416,32.297310,32.829929,33.989845,36.194347,37.445728,38.881050,36.259464,35.294506
2019-10-26',6747,22.275364,22.872725,21.578579,21.861710,21.849737,22.316507,26.841009,30.122480,28.841305,28.738176,26.621731,25.411394,25.373625,24.536062,24.659410,28.147617,31.523243,31.602287,30.806444,29.690805,28.084799,27.419554,26.827974,25.814837
2019-10-26',6748,24.674213,24.287516,23.213196,22.513306,22.751238,24.331308,26.471910,29.314850,31.647364,30.999643,28.983276,26.734211,27.927599,27.352682,27.726042,28.940149,30.500971,33.625851,32.647430,30.676485,28.548279,28.003237,26.664463,25.821302
2019-10-26',6749,24.327305,23.361677,22.873514,21.704189,22.126223,23.644888,26.178896,28.674566,30.174095,31.568489,30.907427,27.483713,28.781017,28.840027,28.084219,28.703680,29.926170,32.658146,33.583019,30.822088,28.511494,27.229795,26.249067,25.585936
2019-10-27',6192,21.321833,23.002699,26.471205,25.947092,26.577871,25.625441,25.777428,22.694805,21.995274,21.529875,21.753597,22.395361,23.268467,24.031572,24.253645,24.040106,24.002102,23.083891,21.820587,21.333782,21.315931,21.377232,20.955889,20.675449
2019-10-27',6193,32.937279,34.058807,34.902775,35.146736,30.077251,31.599968,29.224625,29.382748,32.218754,30.041046,28.317562,28.434292,28.869448,29.621979,30.548286,31.254650,31.340145,29.118317,26.988279,25.911226,25.593542,25.385262,25.339531,25.410713
2019-10-27',6194,34.582668,34.684540,35.070122,36.023895,30.373320,32.931953,30.544600,33.047470,32.178738,31.182718,29.575537,29.588327,29.866957,30.323875,30.981661,31.446043,30.564518,27.880466,25.629919,24.477421,24.171448,24.054016,24.096367,24.291224
2019-10-27',6377,22.467583,24.975336,27.072792,26.614214,27.189043,26.263474,26.330059,23.587475,26.563766,24.596548,24.334970,24.797337,25.527168,26.277256,26.501888,26.404791,25.368149,23.535057,22.278673,21.678040,21.539383,21.544764,21.711002,21.546284
2019-10-27',6378,32.187244,33.686546,35.549019,33.246563,32.289654,29.972471,27.761597,30.586151,32.011391,30.420305,28.934086,28.976664,29.302992,30.213940,31.059223,31.607237,31.746960,29.246044,27.271074,26.178829,25.777601,25.534304,25.551756,25.806997
2019-10-27',6379,35.354271,35.590679,36.672802,34.187824,29.200640,28.044825,27.409111,31.732626,31.927717,30.263361,28.994057,29.008581,29.214005,29.796774,30.355047,30.618259,29.661091,27.337114,25.400997,24.361034,24.045311,23.937346,24.055311,25.344639
2019-10-27',6562,22.467583,24.975336,27.072792,26.614214,27.189043,26.263474,26.330059,23.587475,26.563766,24.596548,24.334970,24.797337,25.527168,26.277256,26.501888,26.404791,25.368149,23.535057,22.278673,21.678040,21.539383,21.544764,21.711002,21.546284
2019-10-27',6563,32.187244,33.686546,35.549019,33.246563,32.289654,29.972471,27.761597,30.586151,32.011391,30.420305,28.934086,28.976664,29.302992,30.213940,31.059223,31.607237,31.746960,29.246044,27.271074,26.178829,25.777601,25.534304,25.551756,25.806997
2019-10-27',6564,35.354271,35.590679,36.672802,34.187824,29.200640,28.044825,27.409111,31.732626,31.927717,30.263361,28.994057,29.008581,29.214005,29.796774,30.355047,30.618259,29.661091,27.337114,25.400997,24.361034,24.045311,23.937346,24.055311,25.344639
2019-10-27',6747,23.594240,26.252110,28.079718,26.707897,27.124655,26.352768,26.432859,24.041029,28.518923,26.102076,25.511517,25.704699,26.168533,26.915834,27.208176,25.722223,24.269053,22.550642,21.315874,20.595087,20.276081,20.207664,20.402426,20.530308
2019-10-27',6748,25.313463,26.924709,28.822142,27.665567,27.091351,26.522203,26.736830,24.464882,29.598749,26.908171,26.228567,26.322701,26.618221,27.354069,27.787174,26.426983,24.909435,23.077169,21.712797,20.922533,20.558607,20.438761,20.576408,21.336689
2019-10-27',6749,26.399193,26.916773,28.723049,27.994413,26.879717,26.381680,26.809177,24.549387,28.941071,26.588257,26.052494,26.121532,26.292593,26.906910,27.272032,25.652199,24.136082,22.355556,20.977030,20.200138,19.857828,20.110207,21.391167,23.341917
2019-10-28',6192,20.268744,19.210972,18.521866,17.583225,16.275375,14.690824,12.478317,10.217130,7.8686070,6.9155231,4.7363501,3.9591229,4.0020838,4.7968297,5.0300183,5.2375731,5.2531266,5.3486886,6.3132086,7.4017200,7.2127051,7.5287375,7.3118544,6.9360285
2019-10-28',6193,24.636400,22.733871,21.056614,19.646330,17.790785,15.765704,12.652941,9.9905376,7.9793096,7.7077422,5.6273208,5.5170517,5.2333622,5.1915503,5.5528641,6.1805487,6.8969531,7.4669585,9.9395914,9.5305634,8.2933769,8.3010406,8.3313408,9.3613739
2019-10-28',6194,24.044823,24.521044,22.369654,20.318901,18.719500,16.898060,12.965807,10.194264,6.4079585,6.8654437,5.1046314,4.9560142,4.9101362,5.5526767,6.0038600,6.6847210,7.5132494,8.3046885,8.8603411,8.7323256,8.5464220,8.8117504,8.8643618,10.158261
2019-10-28',6377,20.843914,21.895750,21.508627,21.235167,20.023537,17.841312,16.147638,12.682642,10.873954,9.8892155,7.2174373,7.0485911,6.2264876,6.4660010,6.9558735,8.0993834,8.9432030,9.6800718,10.545115,11.336144,12.209178,13.611197,13.301019,10.490000
2019-10-28',6378,25.546385,28.286238,28.397259,27.925261,25.901899,25.262058,23.219030,12.646262,12.921533,11.005548,9.6947803,9.2381210,8.7334671,8.7785759,9.7439861,12.404505,15.407948,18.058451,21.399523,21.841967,20.330269,18.848202,16.906845,18.611368
2019-10-28',6379,26.673199,27.911200,28.324366,28.915962,28.673252,26.983717,23.882046,12.915473,12.196232,10.310041,9.3795767,8.3969450,8.5599813,8.6421518,9.5672884,11.711982,14.615323,17.657476,22.645878,22.947393,22.487904,20.666950,18.018532,19.548460
2019-10-28',6562,20.843914,21.895750,21.508627,21.235167,20.023537,17.841312,16.147638,12.682642,10.873954,9.8892155,7.2174373,7.0485911,6.2264876,6.4660010,6.9558735,8.0993834,8.9432030,9.6800718,10.545115,11.336144,12.209178,13.611197,13.301019,10.490000
2019-10-28',6563,25.546385,28.286238,28.397259,27.925261,25.901899,25.262058,23.219030,12.646262,12.921533,11.005548,9.6947803,9.2381210,8.7334671,8.7785759,9.7439861,12.404505,15.407948,18.058451,21.399523,21.841967,20.330269,18.848202,16.906845,18.611368
